,func,ncalls,ccalls,tottime,cumtime,callers
23,"<code object Inverts_pawns at 0x7f2c34e03230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>",53145,0,0.253368227,0.15451382,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=53145, reccallcount=0, totaltime=0.010332378000000001, inlinetime=0.010332378000000001), _lsprof.profiler_subentry(code=<code object retournement at 0x7f2c5352e2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 13>, callcount=76313, reccallcount=0, totaltime=0.088522029, inlinetime=0.064751004)]"
52,<method 'choice' of 'numpy.random.mtrand.RandomState' objects>,4150,0,0.265659366,0.11932772400000001,"[_lsprof.profiler_subentry(code=<code object prod at 0x7f2c51812310, file ""<__array_function__ internals>"", line 177>, callcount=4150, reccallcount=0, totaltime=0.146331642, inlinetime=0.012318662000000001)]"
59,"<code object place_pawn at 0x7f2c534f1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 18>",26583,0,0.163119486,0.11351507100000001,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x7f2c51663bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>, callcount=26583, reccallcount=0, totaltime=0.011352253000000001, inlinetime=0.011352253000000001), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=26583, reccallcount=0, totaltime=0.006483097, inlinetime=0.006483097), _lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7f2c51022310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=26583, reccallcount=0, totaltime=0.031769065, inlinetime=0.031769065)]"
27,"<code object Convert_str_coord at 0x7f2c51022310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>",53145,0,0.088086514,0.088086514,
51,<method 'reduce' of 'numpy.ufunc' objects>,8300,0,0.08621785100000001,0.08621785100000001,
61,"<code object Convert_coord_to_string at 0x7f2c5351f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>",26583,0,0.08430456700000001,0.08430456700000001,
60,"<code object remove_pawn at 0x7f2c5351f330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 25>",26562,0,0.131377887,0.07506043800000001,"[_lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7f2c51022310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=26562, reccallcount=0, totaltime=0.056317449000000006, inlinetime=0.056317449000000006)]"
46,<built-in method numpy.array>,8300,0,0.073900346,0.073900346,
41,<method 'astype' of 'numpy.ndarray' objects>,1941,0,0.081376952,0.069007541,"[_lsprof.profiler_subentry(code=<code object __str__ at 0x7f2c5105ac10, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 15>, callcount=63688, reccallcount=0, totaltime=0.012369411, inlinetime=0.012369411)]"
57,"<code object where at 0x7f2c5337b670, file ""<__array_function__ internals>"", line 177>",26604,0,0.234865654,0.065965593,"[_lsprof.profiler_subentry(code=<code object where at 0x7f2c5250da30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 345>, callcount=26604, reccallcount=0, totaltime=0.012426381, inlinetime=0.012426381), _lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=26604, reccallcount=0, totaltime=0.15647368, inlinetime=0.15647368)]"
62,"<code object retournement at 0x7f2c5352e2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 13>",76313,0,0.088522029,0.064751004,"[_lsprof.profiler_subentry(code=<code object Retournement_valeur at 0x7f2c5105ab40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 1>, callcount=76313, reccallcount=0, totaltime=0.023771025, inlinetime=0.023771025)]"
63,"<code object Get_board_mask at 0x7f2c5356cff0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 38>",1941,0,0.20311574000000002,0.047897079,"[_lsprof.profiler_subentry(code='<built-in method numpy.zeros>', callcount=1941, reccallcount=0, totaltime=0.002423021, inlinetime=0.002423021), _lsprof.profiler_subentry(code=""<method 'astype' of 'numpy.ndarray' objects>"", callcount=1941, reccallcount=0, totaltime=0.081376952, inlinetime=0.069007541), _lsprof.profiler_subentry(code=<code object unique at 0x7f2c517a6120, file ""<__array_function__ internals>"", line 177>, callcount=1941, reccallcount=0, totaltime=0.07141868800000001, inlinetime=0.004049241)]"
26,<built-in method pygame.base.quit>,1,0,0.037632128,0.037632128,
24,"<code object Undo_move at 0x7f2c34e0fcf0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 20>",26562,0,0.045302902000000006,0.037384171,"[_lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=26562, reccallcount=0, totaltime=0.007918731, inlinetime=0.007918731)]"
55,"<code object _wrapreduction at 0x7f2c525aaf50, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 69>",4150,0,0.10695492000000001,0.03550424,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=4150, reccallcount=0, totaltime=0.045028069000000004, inlinetime=0.045028069000000004), _lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=4150, reccallcount=0, totaltime=0.014853975, inlinetime=0.014853975), _lsprof.profiler_subentry(code=""<method 'items' of 'dict' objects>"", callcount=4150, reccallcount=0, totaltime=0.00185719, inlinetime=0.00185719), _lsprof.profiler_subentry(code=<code object <dictcomp> at 0x7f2c51947870, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 70>, callcount=4150, reccallcount=0, totaltime=0.009711446, inlinetime=0.009711446)]"
8,"<code object _unique1d at 0x21ecbb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 323>",1941,0,0.05213592500000001,0.032579207,"[_lsprof.profiler_subentry(code='<built-in method numpy.asanyarray>', callcount=1941, reccallcount=0, totaltime=0.00037465800000000004, inlinetime=0.00037465800000000004), _lsprof.profiler_subentry(code='<built-in method numpy.empty>', callcount=1941, reccallcount=0, totaltime=0.0025766350000000003, inlinetime=0.0025766350000000003), _lsprof.profiler_subentry(code=""<method 'flatten' of 'numpy.ndarray' objects>"", callcount=1941, reccallcount=0, totaltime=0.00531663, inlinetime=0.00531663), _lsprof.profiler_subentry(code=""<method 'sort' of 'numpy.ndarray' objects>"", callcount=1941, reccallcount=0, totaltime=0.011288795, inlinetime=0.011288795)]"
40,"<code object prod at 0x7f2c519f0530, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2955>",4150,0,0.12396817500000001,0.017013255,"[_lsprof.profiler_subentry(code=<code object _wrapreduction at 0x7f2c525aaf50, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 69>, callcount=4150, reccallcount=0, totaltime=0.10695492000000001, inlinetime=0.03550424)]"
0,<built-in method builtins.getattr>,4150,0,0.014853975,0.014853975,
53,"<code object where at 0x7f2c5250da30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 345>",26604,0,0.012426381,0.012426381,
29,"<code object __str__ at 0x7f2c5105ac10, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 15>",63688,0,0.012369411,0.012369411,
34,"<code object prod at 0x7f2c51812310, file ""<__array_function__ internals>"", line 177>",4150,0,0.146331642,0.012318662000000001,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=4150, reccallcount=0, totaltime=0.131894137, inlinetime=0.007925962), _lsprof.profiler_subentry(code=<code object _prod_dispatcher at 0x7f2c519c2180, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2950>, callcount=4150, reccallcount=0, totaltime=0.002118843, inlinetime=0.002118843)]"
42,<method 'flatten' of 'numpy.ndarray' objects>,5823,0,0.011935649000000001,0.011935649000000001,
45,<method 'sort' of 'numpy.ndarray' objects>,1941,0,0.011288795,0.011288795,
25,"<code object Spatial_score at 0x7f2c34f0b630, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 42>",1941,0,0.23355984600000002,0.010320580000000001,"[_lsprof.profiler_subentry(code=<code object Get_board_mask at 0x7f2c5356cff0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 38>, callcount=1941, reccallcount=0, totaltime=0.20311574000000002, inlinetime=0.047897079), _lsprof.profiler_subentry(code=""<method 'flatten' of 'numpy.ndarray' objects>"", callcount=3882, reccallcount=0, totaltime=0.006619019, inlinetime=0.006619019), _lsprof.profiler_subentry(code=<code object dot at 0x7f2c519a8220, file ""<__array_function__ internals>"", line 177>, callcount=1941, reccallcount=0, totaltime=0.013504507, inlinetime=0.003863711)]"
35,"<code object <dictcomp> at 0x7f2c51947870, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 70>",4150,0,0.009711446,0.009711446,
5,<method 'pop' of 'list' objects>,26562,0,0.007918731,0.007918731,
18,"<code object Score at 0x7f2c34bcf6a0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 26>",20492,0,0.006940789,0.006940789,
7,"<code object unique at 0x21ebeb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 138>",1941,0,0.062217273000000003,0.006564973,"[_lsprof.profiler_subentry(code='<built-in method numpy.asanyarray>', callcount=1941, reccallcount=0, totaltime=0.0008230700000000001, inlinetime=0.0008230700000000001), _lsprof.profiler_subentry(code=<code object _unique1d at 0x21ecbb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 323>, callcount=1941, reccallcount=0, totaltime=0.05213592500000001, inlinetime=0.032579207), _lsprof.profiler_subentry(code=<code object _unpack_tuple at 0x7f2c5174b330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 125>, callcount=1941, reccallcount=0, totaltime=0.002693305, inlinetime=0.0020186640000000003)]"
44,<method 'min' of 'numpy.ndarray' objects>,3559,0,0.047041581000000006,0.00625999,"[_lsprof.profiler_subentry(code=<code object _amin at 0x7f2c51947d20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 43>, callcount=3559, reccallcount=0, totaltime=0.040781591000000006, inlinetime=0.004035807000000001)]"
15,<built-in method pygame.draw.circle>,630,0,0.004082635,0.004082635,
33,"<code object unique at 0x7f2c517a6120, file ""<__array_function__ internals>"", line 177>",1941,0,0.07141868800000001,0.004049241,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=1941, reccallcount=0, totaltime=0.066725985, inlinetime=0.004508712000000001), _lsprof.profiler_subentry(code=<code object _unique_dispatcher at 0x7f2c51737030, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 133>, callcount=1941, reccallcount=0, totaltime=0.000643462, inlinetime=0.000643462)]"
37,"<code object _amin at 0x7f2c51947d20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 43>",3559,0,0.040781591000000006,0.004035807000000001,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=3559, reccallcount=0, totaltime=0.036745784000000004, inlinetime=0.036745784000000004)]"
38,"<code object dot at 0x7f2c519a8220, file ""<__array_function__ internals>"", line 177>",1941,0,0.013504507,0.003863711,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=1941, reccallcount=0, totaltime=0.008847780000000001, inlinetime=0.008847780000000001), _lsprof.profiler_subentry(code=<code object dot at 0x7f2c5250db00, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 740>, callcount=1941, reccallcount=0, totaltime=0.000793016, inlinetime=0.000793016)]"
11,"<code object draw_pawns at 0x2d98b20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/GUI_pygame.py"", line 34>",21,0,0.381759962,0.003818713,"[_lsprof.profiler_subentry(code='<built-in method pygame.draw.circle>', callcount=630, reccallcount=0, totaltime=0.004082635, inlinetime=0.004082635), _lsprof.profiler_subentry(code='<built-in method pygame.display.flip>', callcount=315, reccallcount=0, totaltime=0.37385861400000003, inlinetime=0.37385861400000003)]"
49,<built-in method numpy.empty>,1941,0,0.0025766350000000003,0.0025766350000000003,
48,<built-in method numpy.zeros>,1941,0,0.002423021,0.002423021,
39,"<code object _prod_dispatcher at 0x7f2c519c2180, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2950>",4150,0,0.002118843,0.002118843,
32,"<code object _unpack_tuple at 0x7f2c5174b330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 125>",1941,0,0.002693305,0.0020186640000000003,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=1941, reccallcount=0, totaltime=0.000674641, inlinetime=0.000674641)]"
2,<method 'items' of 'dict' objects>,4150,0,0.00185719,0.00185719,
47,<built-in method numpy.asanyarray>,3882,0,0.0011977280000000001,0.0011977280000000001,
43,<method 'max' of 'numpy.ndarray' objects>,591,0,0.0063293920000000005,0.001167417,"[_lsprof.profiler_subentry(code=<code object _amax at 0x7f2c51947c30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 39>, callcount=591, reccallcount=0, totaltime=0.005161975, inlinetime=0.0007179770000000001)]"
54,"<code object dot at 0x7f2c5250db00, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 740>",1941,0,0.000793016,0.000793016,
36,"<code object _amax at 0x7f2c51947c30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 39>",591,0,0.005161975,0.0007179770000000001,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=591, reccallcount=0, totaltime=0.004443998, inlinetime=0.004443998)]"
31,"<code object _unique_dispatcher at 0x7f2c51737030, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 133>",1941,0,0.000643462,0.000643462,
14,<built-in method pygame.event.get>,21,0,0.000635482,0.000635482,
9,"<code object Make_move_exploration at 0x23dd0b0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 107>",21,0,88.81257187700001,0.000380571,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x7f2c51663bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>, callcount=21, reccallcount=0, totaltime=9.665e-06, inlinetime=9.665e-06), _lsprof.profiler_subentry(code=<code object verify_move at 0x7f2c34c3c270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>, callcount=21, reccallcount=0, totaltime=0.0010224490000000001, inlinetime=6.0863e-05), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=21, reccallcount=0, totaltime=5.456e-06, inlinetime=5.456e-06), _lsprof.profiler_subentry(code=<code object Convert_coord_to_string at 0x7f2c5351f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>, callcount=21, reccallcount=0, totaltime=0.000118324, inlinetime=0.000118324), _lsprof.profiler_subentry(code=<code object place_pawn at 0x7f2c534f1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 18>, callcount=21, reccallcount=0, totaltime=0.00019334000000000002, inlinetime=0.000132661), _lsprof.profiler_subentry(code=<code object Inverts_pawns at 0x7f2c34e03230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>, callcount=21, reccallcount=0, totaltime=0.000126653, inlinetime=7.670700000000001e-05), _lsprof.profiler_subentry(code=<code object Count_score at 0x7f2c34bf5d30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 60>, callcount=21, reccallcount=0, totaltime=0.031724605, inlinetime=0.031724605), _lsprof.profiler_subentry(code=<code object Explore_moves at 0x2dc67d0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 94>, callcount=21, reccallcount=0, totaltime=88.77899081400001, inlinetime=0.0024281940000000003)]"
