,func,ncalls,ccalls,tottime,cumtime,callers
78,<built-in method builtins.len>,1098775,0,0.188582892,0.188582892,
92,<method 'extend' of 'list' objects>,1052646,0,0.17622216300000001,0.17622216300000001,
107,"<code object Inverts_pawns at 0x7f76764470f0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>",47338,0,0.275722424,0.16875119100000002,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=47338, reccallcount=0, totaltime=0.012848183, inlinetime=0.012848183), _lsprof.profiler_subentry(code=<code object retournement at 0x7f7694b2e2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 11>, callcount=73097, reccallcount=0, totaltime=0.09412305, inlinetime=0.070205449)]"
123,<method 'choice' of 'numpy.random.mtrand.RandomState' objects>,3964,0,0.300132642,0.140050111,"[_lsprof.profiler_subentry(code=<code object prod at 0x7f7692e12310, file ""<__array_function__ internals>"", line 177>, callcount=3964, reccallcount=0, totaltime=0.160082531, inlinetime=0.0136462)]"
131,"<code object Convert_coord_to_string at 0x7f7694b1f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>",23678,0,0.127481494,0.127481494,
129,"<code object place_pawn at 0x7f7694af1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 14>",23678,0,0.172955786,0.12546421500000002,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x7f7692c63bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 8>, callcount=23678, reccallcount=0, totaltime=0.011314920000000001, inlinetime=0.011314920000000001), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=23678, reccallcount=0, totaltime=0.005934226000000001, inlinetime=0.005934226000000001), _lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7f769266e310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=23678, reccallcount=0, totaltime=0.030242425000000003, inlinetime=0.030242425000000003)]"
109,"<code object Convert_str_coord at 0x7f769266e310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>",47338,0,0.10633711600000001,0.10633711600000001,
122,<method 'reduce' of 'numpy.ufunc' objects>,7928,0,0.106113409,0.106113409,
91,<method 'append' of 'list' objects>,445966,0,0.105207808,0.105207808,
130,"<code object remove_pawn at 0x7f7694b1f330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 21>",23660,0,0.15133512000000002,0.07524042900000001,"[_lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7f769266e310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=23660, reccallcount=0, totaltime=0.076094691, inlinetime=0.076094691)]"
127,"<code object where at 0x7f769499b670, file ""<__array_function__ internals>"", line 177>",23696,0,0.269904906,0.072942795,"[_lsprof.profiler_subentry(code=<code object where at 0x7f7693b0da30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 345>, callcount=23696, reccallcount=0, totaltime=0.012510189000000001, inlinetime=0.012510189000000001), _lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=23696, reccallcount=0, totaltime=0.18445192200000002, inlinetime=0.18445192200000002)]"
120,<built-in method numpy.array>,7928,0,0.071612611,0.071612611,
132,"<code object retournement at 0x7f7694b2e2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 11>",73097,0,0.09412305,0.070205449,"[_lsprof.profiler_subentry(code=<code object Retournement_valeur at 0x7f76926a6b40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 1>, callcount=73097, reccallcount=0, totaltime=0.023917601, inlinetime=0.023917601)]"
108,"<code object Undo_move at 0x7f7676453cf0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 20>",23660,0,0.059541206000000006,0.050059065,"[_lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=23660, reccallcount=0, totaltime=0.009482141000000001, inlinetime=0.009482141000000001)]"
125,"<code object _wrapreduction at 0x7f7693baef50, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 69>",3964,0,0.11694420000000001,0.040786588000000006,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=3964, reccallcount=0, totaltime=0.045472985, inlinetime=0.045472985), _lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=3964, reccallcount=0, totaltime=0.018856736000000002, inlinetime=0.018856736000000002), _lsprof.profiler_subentry(code=""<method 'items' of 'dict' objects>"", callcount=3964, reccallcount=0, totaltime=0.0019901890000000003, inlinetime=0.0019901890000000003), _lsprof.profiler_subentry(code=<code object <dictcomp> at 0x7f7692f47870, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 70>, callcount=3964, reccallcount=0, totaltime=0.009837702, inlinetime=0.009837702)]"
75,<built-in method builtins.getattr>,3976,0,0.018875958,0.018875958,
117,"<code object prod at 0x7f7692ff0530, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2955>",3964,0,0.13530761,0.01836341,"[_lsprof.profiler_subentry(code=<code object _wrapreduction at 0x7f7693baef50, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 69>, callcount=3964, reccallcount=0, totaltime=0.11694420000000001, inlinetime=0.040786588000000006)]"
112,"<code object prod at 0x7f7692e12310, file ""<__array_function__ internals>"", line 177>",3964,0,0.160082531,0.0136462,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=3964, reccallcount=0, totaltime=0.144289399, inlinetime=0.008981789), _lsprof.profiler_subentry(code=<code object _prod_dispatcher at 0x7f7692fc2180, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2950>, callcount=3964, reccallcount=0, totaltime=0.0021469320000000003, inlinetime=0.0021469320000000003)]"
124,"<code object where at 0x7f7693b0da30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 345>",23696,0,0.012510189000000001,0.012510189000000001,
113,"<code object <dictcomp> at 0x7f7692f47870, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 70>",3964,0,0.009837702,0.009837702,
93,<method 'pop' of 'list' objects>,23662,0,0.009483842000000001,0.009483842000000001,
119,<method 'min' of 'numpy.ndarray' objects>,3431,0,0.06933333400000001,0.008153159,"[_lsprof.profiler_subentry(code=<code object _amin at 0x7f7692f47d20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 43>, callcount=3431, reccallcount=0, totaltime=0.061180175, inlinetime=0.00463865)]"
115,"<code object _amin at 0x7f7692f47d20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 43>",3431,0,0.061180175,0.00463865,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=3431, reccallcount=0, totaltime=0.056541525, inlinetime=0.056541525)]"
116,"<code object _prod_dispatcher at 0x7f7692fc2180, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2950>",3964,0,0.0021469320000000003,0.0021469320000000003,
89,<method 'items' of 'dict' objects>,3964,0,0.0019901890000000003,0.0019901890000000003,
118,<method 'max' of 'numpy.ndarray' objects>,533,0,0.005851805000000001,0.001042456,"[_lsprof.profiler_subentry(code=<code object _amax at 0x7f7692f47c30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 39>, callcount=533, reccallcount=0, totaltime=0.004809349, inlinetime=0.0007104500000000001)]"
114,"<code object _amax at 0x7f7692f47c30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 39>",533,0,0.004809349,0.0007104500000000001,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=533, reccallcount=0, totaltime=0.0040988990000000005, inlinetime=0.0040988990000000005)]"
71,<built-in method _imp.create_dynamic>,1,0,0.000622644,0.000622644,
96,"<code object Make_move_exploration at 0x2c47b40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 108>",18,0,679.742928717,0.000329767,"[_lsprof.profiler_subentry(code=<code object Explore_moves at 0x2c73f40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 92>, callcount=18, reccallcount=0, totaltime=679.7207766690001, inlinetime=0.002283825), _lsprof.profiler_subentry(code=<code object __init__ at 0x7f7692c63bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 8>, callcount=18, reccallcount=0, totaltime=8.232e-06, inlinetime=8.232e-06), _lsprof.profiler_subentry(code=<code object verify_move at 0x7f7676278270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>, callcount=18, reccallcount=0, totaltime=0.0009517080000000001, inlinetime=5.3991000000000005e-05), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=18, reccallcount=0, totaltime=4.947e-06, inlinetime=4.947e-06), _lsprof.profiler_subentry(code=<code object Convert_coord_to_string at 0x7f7694b1f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>, callcount=18, reccallcount=0, totaltime=0.000114264, inlinetime=0.000114264), _lsprof.profiler_subentry(code=<code object place_pawn at 0x7f7694af1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 14>, callcount=18, reccallcount=0, totaltime=0.000167479, inlinetime=0.000115075), _lsprof.profiler_subentry(code=<code object Inverts_pawns at 0x7f76764470f0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>, callcount=18, reccallcount=0, totaltime=9.890300000000001e-05, inlinetime=6.0733e-05), _lsprof.profiler_subentry(code=<code object Count_score at 0x7f767623a430, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 60>, callcount=18, reccallcount=0, totaltime=0.020476748000000003, inlinetime=0.020476748000000003)]"
94,"<code object Deroulement_tour_bot at 0x1da9770, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/main.py"", line 56>",18,0,679.764880433,0.000130216,"[_lsprof.profiler_subentry(code=<code object Make_move at 0x7f76761fef10, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 80>, callcount=18, reccallcount=0, totaltime=679.7430084040001, inlinetime=7.968700000000001e-05), _lsprof.profiler_subentry(code=<code object Get_all_permutationAble_squares at 0x7f7694998dc0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 67>, callcount=18, reccallcount=0, totaltime=0.020062473, inlinetime=0.0022877870000000003), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=18, reccallcount=0, totaltime=4.079e-06, inlinetime=4.079e-06), _lsprof.profiler_subentry(code='<built-in method pygame.base.quit>', callcount=1, reccallcount=0, totaltime=0.0016752610000000002, inlinetime=6.1911e-05)]"
102,"<code object Make_move at 0x7f76761fef10, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 80>",18,0,679.7430084040001,7.968700000000001e-05,"[_lsprof.profiler_subentry(code=<code object Make_move_exploration at 0x2c47b40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 108>, callcount=18, reccallcount=0, totaltime=679.742928717, inlinetime=0.000329767)]"
128,"<code object main_pygame at 0x7f7694abde30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/main.py"", line 102>",1,0,679.764957881,7.744800000000001e-05,"[_lsprof.profiler_subentry(code=<code object Deroulement_tour_bot at 0x1da9770, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/main.py"", line 56>, callcount=18, reccallcount=0, totaltime=679.764880433, inlinetime=0.000130216)]"
64,<built-in method posix.stat>,5,0,6.639700000000001e-05,6.639700000000001e-05,
101,<built-in method pygame.base.quit>,1,0,0.0016752610000000002,6.1911e-05,"[_lsprof.profiler_subentry(code=<code object _find_and_load at 0x8348a0, file ""<frozen importlib._bootstrap>"", line 1165>, callcount=1, reccallcount=0, totaltime=0.0016133500000000002, inlinetime=3.0524e-05)]"
103,"<code object Score at 0x7f7676213430, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 28>",171,0,5.6743e-05,5.6743e-05,
0,"<code object find_spec at 0x81cf40, file ""<frozen importlib._bootstrap_external>"", line 1604>",2,0,0.00020700200000000002,5.4675e-05,"[_lsprof.profiler_subentry(code=""<method 'rpartition' of 'str' objects>"", callcount=2, reccallcount=0, totaltime=8.81e-07, inlinetime=8.81e-07), _lsprof.profiler_subentry(code=<code object _path_stat at 0x8301a0, file ""<frozen importlib._bootstrap_external>"", line 140>, callcount=2, reccallcount=0, totaltime=3.9706e-05, inlinetime=4.0150000000000005e-06), _lsprof.profiler_subentry(code=<code object _relax_case at 0x831be0, file ""<frozen importlib._bootstrap_external>"", line 71>, callcount=2, reccallcount=0, totaltime=5.590000000000001e-07, inlinetime=5.590000000000001e-07), _lsprof.profiler_subentry(code=<code object _path_join at 0x8307e0, file ""<frozen importlib._bootstrap_external>"", line 126>, callcount=5, reccallcount=0, totaltime=2.7956e-05, inlinetime=1.1104e-05), _lsprof.profiler_subentry(code=<code object _verbose_message at 0x840020, file ""<frozen importlib._bootstrap>"", line 244>, callcount=5, reccallcount=0, totaltime=4.384e-06, inlinetime=4.384e-06), _lsprof.profiler_subentry(code=<code object _get_spec at 0x81d7a0, file ""<frozen importlib._bootstrap_external>"", line 1599>, callcount=2, reccallcount=0, totaltime=4.8177e-05, inlinetime=1.8831e-05), _lsprof.profiler_subentry(code=<code object _path_isfile at 0x82fd60, file ""<frozen importlib._bootstrap_external>"", line 159>, callcount=2, reccallcount=0, totaltime=3.0664e-05, inlinetime=5.111000000000001e-06)]"
34,"<code object _find_spec at 0x835a20, file ""<frozen importlib._bootstrap>"", line 1054>",2,0,0.000335358,4.7340000000000004e-05,"[_lsprof.profiler_subentry(code=<code object __enter__ at 0x836960, file ""<frozen importlib._bootstrap>"", line 1026>, callcount=8, reccallcount=0, totaltime=6.728000000000001e-06, inlinetime=4.7030000000000005e-06), _lsprof.profiler_subentry(code=<code object find_spec at 0x7f7694b88450, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/_distutils_hack/__init__.py"", line 89>, callcount=2, reccallcount=0, totaltime=6.596e-06, inlinetime=3.885e-06), _lsprof.profiler_subentry(code=<code object __exit__ at 0x8366c0, file ""<frozen importlib._bootstrap>"", line 1030>, callcount=8, reccallcount=0, totaltime=7.067e-06, inlinetime=5.0580000000000005e-06), _lsprof.profiler_subentry(code=<code object find_spec at 0x83a3a0, file ""<frozen importlib._bootstrap>"", line 748>, callcount=2, reccallcount=0, totaltime=6.5730000000000004e-06, inlinetime=3.8520000000000006e-06), _lsprof.profiler_subentry(code=<code object find_spec at 0x837ce0, file ""<frozen importlib._bootstrap>"", line 920>, callcount=2, reccallcount=0, totaltime=1.1861e-05, inlinetime=4.172e-06), _lsprof.profiler_subentry(code=<code object find_spec at 0x81ede0, file ""<frozen importlib._bootstrap_external>"", line 1496>, callcount=2, reccallcount=0, totaltime=0.00024919300000000004, inlinetime=8.518e-06)]"
32,"<code object _find_and_load at 0x8348a0, file ""<frozen importlib._bootstrap>"", line 1165>",2,1,0.0016133500000000002,4.6236e-05,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x841680, file ""<frozen importlib._bootstrap>"", line 165>, callcount=2, reccallcount=0, totaltime=1.958e-06, inlinetime=1.958e-06), _lsprof.profiler_subentry(code=""<method 'get' of 'dict' objects>"", callcount=4, reccallcount=0, totaltime=1.554e-06, inlinetime=1.554e-06), _lsprof.profiler_subentry(code=<code object __enter__ at 0x841480, file ""<frozen importlib._bootstrap>"", line 169>, callcount=2, reccallcount=0, totaltime=6.795400000000001e-05, inlinetime=1.7297e-05), _lsprof.profiler_subentry(code=<code object _find_and_load_unlocked at 0x834c60, file ""<frozen importlib._bootstrap>"", line 1120>, callcount=2, reccallcount=1, totaltime=0.0015242110000000001, inlinetime=4.0312e-05), _lsprof.profiler_subentry(code=<code object __exit__ at 0x8412a0, file ""<frozen importlib._bootstrap>"", line 173>, callcount=2, reccallcount=0, totaltime=2.0291000000000003e-05, inlinetime=9.419e-06), _lsprof.profiler_subentry(code=<code object cb at 0x840d60, file ""<frozen importlib._bootstrap>"", line 198>, callcount=2, reccallcount=0, totaltime=7.247e-06, inlinetime=5.382e-06)]"
66,<built-in method marshal.loads>,1,0,4.1038e-05,4.1038e-05,
