,func,ncalls,ccalls,tottime,cumtime,callers
1,<built-in method builtins.len>,1220446,0,0.188005201,0.188005201,
50,<built-in method numpy.core._multiarray_umath.implement_array_function>,35355,0,0.38073619000000003,0.18283738000000002,"[_lsprof.profiler_subentry(code=<code object unique at 0x21ebeb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 138>, callcount=2169, reccallcount=0, totaltime=0.069536266, inlinetime=0.007328788), _lsprof.profiler_subentry(code=<code object prod at 0x7f2c519f0530, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2955>, callcount=4226, reccallcount=0, totaltime=0.128362544, inlinetime=0.017812586000000002)]"
23,"<code object Inverts_pawns at 0x7f2c34e03230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>",53519,0,0.26402352700000004,0.163025536,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=53519, reccallcount=0, totaltime=0.010656418, inlinetime=0.010656418), _lsprof.profiler_subentry(code=<code object retournement at 0x7f2c5352e2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 13>, callcount=77145, reccallcount=0, totaltime=0.09034157300000001, inlinetime=0.066205362)]"
52,<method 'choice' of 'numpy.random.mtrand.RandomState' objects>,4226,0,0.273493254,0.12160522900000001,"[_lsprof.profiler_subentry(code=<code object prod at 0x7f2c51812310, file ""<__array_function__ internals>"", line 177>, callcount=4226, reccallcount=0, totaltime=0.151888025, inlinetime=0.012848857)]"
59,"<code object place_pawn at 0x7f2c534f1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 18>",26770,0,0.168710368,0.11802177000000001,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x7f2c51663bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>, callcount=26770, reccallcount=0, totaltime=0.01161993, inlinetime=0.01161993), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=26770, reccallcount=0, totaltime=0.006509006, inlinetime=0.006509006), _lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7f2c51022310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=26770, reccallcount=0, totaltime=0.032559662, inlinetime=0.032559662)]"
27,"<code object Convert_str_coord at 0x7f2c51022310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>",53519,0,0.09173307500000001,0.09173307500000001,
51,<method 'reduce' of 'numpy.ufunc' objects>,8452,0,0.089315816,0.089315816,
61,"<code object Convert_coord_to_string at 0x7f2c5351f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>",26770,0,0.08492236,0.08492236,
46,<built-in method numpy.array>,8452,0,0.080542287,0.080542287,
41,<method 'astype' of 'numpy.ndarray' objects>,2169,0,0.09102177,0.077204876,"[_lsprof.profiler_subentry(code=<code object __str__ at 0x7f2c5105ac10, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 15>, callcount=70528, reccallcount=0, totaltime=0.013816894000000001, inlinetime=0.013816894000000001)]"
60,"<code object remove_pawn at 0x7f2c5351f330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 25>",26749,0,0.135823373,0.07664996,"[_lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7f2c51022310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=26749, reccallcount=0, totaltime=0.059173413, inlinetime=0.059173413)]"
57,"<code object where at 0x7f2c5337b670, file ""<__array_function__ internals>"", line 177>",26791,0,0.241456626,0.068497369,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=26791, reccallcount=0, totaltime=0.16004928300000001, inlinetime=0.16004928300000001), _lsprof.profiler_subentry(code=<code object where at 0x7f2c5250da30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 345>, callcount=26791, reccallcount=0, totaltime=0.012909974000000001, inlinetime=0.012909974000000001)]"
62,"<code object retournement at 0x7f2c5352e2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 13>",77145,0,0.09034157300000001,0.066205362,"[_lsprof.profiler_subentry(code=<code object Retournement_valeur at 0x7f2c5105ab40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 1>, callcount=77145, reccallcount=0, totaltime=0.024136211, inlinetime=0.024136211)]"
63,"<code object Get_board_mask at 0x7f2c5356cff0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 38>",2169,0,0.226806589,0.053663854000000004,"[_lsprof.profiler_subentry(code='<built-in method numpy.zeros>', callcount=2169, reccallcount=0, totaltime=0.002751042, inlinetime=0.002751042), _lsprof.profiler_subentry(code=""<method 'astype' of 'numpy.ndarray' objects>"", callcount=2169, reccallcount=0, totaltime=0.09102177, inlinetime=0.077204876), _lsprof.profiler_subentry(code=<code object unique at 0x7f2c517a6120, file ""<__array_function__ internals>"", line 177>, callcount=2169, reccallcount=0, totaltime=0.07936992300000001, inlinetime=0.004439388000000001)]"
26,<built-in method pygame.base.quit>,1,0,0.040147085000000006,0.040147085000000006,
24,"<code object Undo_move at 0x7f2c34e0fcf0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 20>",26749,0,0.047997706,0.039238723,"[_lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=26749, reccallcount=0, totaltime=0.008758983, inlinetime=0.008758983)]"
55,"<code object _wrapreduction at 0x7f2c525aaf50, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 69>",4226,0,0.110549958,0.03706023,"[_lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=4226, reccallcount=0, totaltime=0.01483017, inlinetime=0.01483017), _lsprof.profiler_subentry(code=<code object <dictcomp> at 0x7f2c51947870, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 70>, callcount=4226, reccallcount=0, totaltime=0.009989897000000001, inlinetime=0.009989897000000001), _lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=4226, reccallcount=0, totaltime=0.046760825000000006, inlinetime=0.046760825000000006), _lsprof.profiler_subentry(code=""<method 'items' of 'dict' objects>"", callcount=4226, reccallcount=0, totaltime=0.0019088360000000001, inlinetime=0.0019088360000000001)]"
8,"<code object _unique1d at 0x21ecbb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 323>",2169,0,0.058188698000000004,0.036256465,"[_lsprof.profiler_subentry(code=""<method 'flatten' of 'numpy.ndarray' objects>"", callcount=2169, reccallcount=0, totaltime=0.006055303000000001, inlinetime=0.006055303000000001), _lsprof.profiler_subentry(code='<built-in method numpy.empty>', callcount=2169, reccallcount=0, totaltime=0.002832597, inlinetime=0.002832597), _lsprof.profiler_subentry(code=""<method 'sort' of 'numpy.ndarray' objects>"", callcount=2169, reccallcount=0, totaltime=0.012629424, inlinetime=0.012629424), _lsprof.profiler_subentry(code='<built-in method numpy.asanyarray>', callcount=2169, reccallcount=0, totaltime=0.00041490900000000004, inlinetime=0.00041490900000000004)]"
40,"<code object prod at 0x7f2c519f0530, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2955>",4226,0,0.128362544,0.017812586000000002,"[_lsprof.profiler_subentry(code=<code object _wrapreduction at 0x7f2c525aaf50, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 69>, callcount=4226, reccallcount=0, totaltime=0.110549958, inlinetime=0.03706023)]"
0,<built-in method builtins.getattr>,4226,0,0.01483017,0.01483017,
29,"<code object __str__ at 0x7f2c5105ac10, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 15>",70528,0,0.013816894000000001,0.013816894000000001,
42,<method 'flatten' of 'numpy.ndarray' objects>,6507,0,0.013636287,0.013636287,
53,"<code object where at 0x7f2c5250da30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 345>",26791,0,0.012909974000000001,0.012909974000000001,
34,"<code object prod at 0x7f2c51812310, file ""<__array_function__ internals>"", line 177>",4226,0,0.151888025,0.012848857,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=4226, reccallcount=0, totaltime=0.136859338, inlinetime=0.008496794), _lsprof.profiler_subentry(code=<code object _prod_dispatcher at 0x7f2c519c2180, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2950>, callcount=4226, reccallcount=0, totaltime=0.0021798300000000002, inlinetime=0.0021798300000000002)]"
45,<method 'sort' of 'numpy.ndarray' objects>,2169,0,0.012629424,0.012629424,
25,"<code object Spatial_score at 0x7f2c34f0b630, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 42>",2169,0,0.260972669,0.011791758000000001,"[_lsprof.profiler_subentry(code=<code object dot at 0x7f2c519a8220, file ""<__array_function__ internals>"", line 177>, callcount=2169, reccallcount=0, totaltime=0.014793338000000001, inlinetime=0.004230627000000001), _lsprof.profiler_subentry(code=""<method 'flatten' of 'numpy.ndarray' objects>"", callcount=4338, reccallcount=0, totaltime=0.007580984000000001, inlinetime=0.007580984000000001), _lsprof.profiler_subentry(code=<code object Get_board_mask at 0x7f2c5356cff0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 38>, callcount=2169, reccallcount=0, totaltime=0.226806589, inlinetime=0.053663854000000004)]"
35,"<code object <dictcomp> at 0x7f2c51947870, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 70>",4226,0,0.009989897000000001,0.009989897000000001,
5,<method 'pop' of 'list' objects>,26749,0,0.008758983,0.008758983,
7,"<code object unique at 0x21ebeb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 138>",2169,0,0.069536266,0.007328788,"[_lsprof.profiler_subentry(code=<code object _unique1d at 0x21ecbb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 323>, callcount=2169, reccallcount=0, totaltime=0.058188698000000004, inlinetime=0.036256465), _lsprof.profiler_subentry(code=<code object _unpack_tuple at 0x7f2c5174b330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 125>, callcount=2169, reccallcount=0, totaltime=0.00310517, inlinetime=0.002332011), _lsprof.profiler_subentry(code='<built-in method numpy.asanyarray>', callcount=2169, reccallcount=0, totaltime=0.00091361, inlinetime=0.00091361)]"
18,"<code object Score at 0x7f2c34bcf6a0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 26>",20375,0,0.006957545000000001,0.006957545000000001,
44,<method 'min' of 'numpy.ndarray' objects>,3614,0,0.048841493,0.0067033810000000004,"[_lsprof.profiler_subentry(code=<code object _amin at 0x7f2c51947d20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 43>, callcount=3614, reccallcount=0, totaltime=0.042138112000000005, inlinetime=0.004190827)]"
33,"<code object unique at 0x7f2c517a6120, file ""<__array_function__ internals>"", line 177>",2169,0,0.07936992300000001,0.004439388000000001,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=2169, reccallcount=0, totaltime=0.074192952, inlinetime=0.004656686), _lsprof.profiler_subentry(code=<code object _unique_dispatcher at 0x7f2c51737030, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 133>, callcount=2169, reccallcount=0, totaltime=0.0007375830000000001, inlinetime=0.0007375830000000001)]"
38,"<code object dot at 0x7f2c519a8220, file ""<__array_function__ internals>"", line 177>",2169,0,0.014793338000000001,0.004230627000000001,"[_lsprof.profiler_subentry(code=<code object dot at 0x7f2c5250db00, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 740>, callcount=2169, reccallcount=0, totaltime=0.0009280940000000001, inlinetime=0.0009280940000000001), _lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=2169, reccallcount=0, totaltime=0.009634617, inlinetime=0.009634617)]"
37,"<code object _amin at 0x7f2c51947d20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 43>",3614,0,0.042138112000000005,0.004190827,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=3614, reccallcount=0, totaltime=0.037947285000000004, inlinetime=0.037947285000000004)]"
15,<built-in method pygame.draw.circle>,630,0,0.0040561780000000006,0.0040561780000000006,
11,"<code object draw_pawns at 0x2d98b20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/GUI_pygame.py"", line 34>",21,0,0.39809878400000004,0.003809709,"[_lsprof.profiler_subentry(code='<built-in method pygame.display.flip>', callcount=315, reccallcount=0, totaltime=0.390232897, inlinetime=0.390232897), _lsprof.profiler_subentry(code='<built-in method pygame.draw.circle>', callcount=630, reccallcount=0, totaltime=0.0040561780000000006, inlinetime=0.0040561780000000006)]"
49,<built-in method numpy.empty>,2169,0,0.002832597,0.002832597,
48,<built-in method numpy.zeros>,2169,0,0.002751042,0.002751042,
32,"<code object _unpack_tuple at 0x7f2c5174b330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 125>",2169,0,0.00310517,0.002332011,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=2169, reccallcount=0, totaltime=0.000773159, inlinetime=0.000773159)]"
39,"<code object _prod_dispatcher at 0x7f2c519c2180, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2950>",4226,0,0.0021798300000000002,0.0021798300000000002,
2,<method 'items' of 'dict' objects>,4226,0,0.0019088360000000001,0.0019088360000000001,
47,<built-in method numpy.asanyarray>,4338,0,0.001328519,0.001328519,
43,<method 'max' of 'numpy.ndarray' objects>,612,0,0.006634771,0.001224871,"[_lsprof.profiler_subentry(code=<code object _amax at 0x7f2c51947c30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 39>, callcount=612, reccallcount=0, totaltime=0.0054099000000000005, inlinetime=0.000802194)]"
54,"<code object dot at 0x7f2c5250db00, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 740>",2169,0,0.0009280940000000001,0.0009280940000000001,
36,"<code object _amax at 0x7f2c51947c30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 39>",612,0,0.0054099000000000005,0.000802194,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=612, reccallcount=0, totaltime=0.0046077060000000005, inlinetime=0.0046077060000000005)]"
31,"<code object _unique_dispatcher at 0x7f2c51737030, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 133>",2169,0,0.0007375830000000001,0.0007375830000000001,
14,<built-in method pygame.event.get>,21,0,0.0006465780000000001,0.0006465780000000001,
9,"<code object Make_move_exploration at 0x23dd0b0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 107>",21,0,90.260093444,0.000382647,"[_lsprof.profiler_subentry(code=<code object Convert_coord_to_string at 0x7f2c5351f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>, callcount=21, reccallcount=0, totaltime=0.00011689300000000001, inlinetime=0.00011689300000000001), _lsprof.profiler_subentry(code=<code object place_pawn at 0x7f2c534f1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 18>, callcount=21, reccallcount=0, totaltime=0.00019325400000000002, inlinetime=0.00013252400000000002), _lsprof.profiler_subentry(code=<code object verify_move at 0x7f2c34c3c270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>, callcount=21, reccallcount=0, totaltime=0.001028857, inlinetime=6.2014e-05), _lsprof.profiler_subentry(code=<code object __init__ at 0x7f2c51663bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>, callcount=21, reccallcount=0, totaltime=1.0006e-05, inlinetime=1.0006e-05), _lsprof.profiler_subentry(code=<code object Count_score at 0x7f2c34bf5d30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 60>, callcount=21, reccallcount=0, totaltime=0.032672336, inlinetime=0.032672336), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=21, reccallcount=0, totaltime=5.7340000000000005e-06, inlinetime=5.7340000000000005e-06), _lsprof.profiler_subentry(code=<code object Inverts_pawns at 0x7f2c34e03230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>, callcount=21, reccallcount=0, totaltime=0.00012525400000000002, inlinetime=7.702900000000001e-05), _lsprof.profiler_subentry(code=<code object Explore_moves at 0x2dc67d0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 94>, callcount=21, reccallcount=0, totaltime=90.225558463, inlinetime=0.0025536450000000002)]"
