,func,ncalls,ccalls,tottime,cumtime,callers
30,"<code object __init__ at 0x7fcf22863bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>",2729556,0,1.0922837650000001,1.0922837650000001,
54,<method 'reduce' of 'numpy.ufunc' objects>,108352,0,0.949898463,0.949898463,
4,<method 'extend' of 'list' objects>,5078878,0,0.9200567650000001,0.9200567650000001,
53,<built-in method numpy.core._multiarray_umath.implement_array_function>,220513,0,4.754318817000001,0.804661908,"[_lsprof.profiler_subentry(code=<code object unique at 0x14b3eb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 138>, callcount=103499, reccallcount=0, totaltime=3.5402469780000003, inlinetime=0.359447742), _lsprof.profiler_subentry(code=<code object prod at 0x7fcf22bf0530, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2955>, callcount=13455, reccallcount=0, totaltime=0.409409931, inlinetime=0.0550934)]"
3,<method 'append' of 'list' objects>,3191958,0,0.715750769,0.715750769,
47,<method 'sort' of 'numpy.ndarray' objects>,103499,0,0.690658799,0.690658799,
23,"<code object Inverts_pawns at 0x7fcf05f9b370, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>",162824,0,0.9871751460000001,0.5872699730000001,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=162824, reccallcount=0, totaltime=0.039906992, inlinetime=0.039906992), _lsprof.profiler_subentry(code=<code object retournement at 0x7fcf248ea2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 13>, callcount=261529, reccallcount=0, totaltime=0.35999818100000003, inlinetime=0.26620662900000003)]"
1,<built-in method builtins.len>,2941407,0,0.5691653160000001,0.5691653160000001,
61,"<code object place_pawn at 0x7fcf248ad730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 18>",81442,0,0.580971612,0.40548428000000003,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x7fcf22863bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>, callcount=81442, reccallcount=0, totaltime=0.041117903000000004, inlinetime=0.041117903000000004), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=81442, reccallcount=0, totaltime=0.022752610000000003, inlinetime=0.022752610000000003), _lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7fcf221ce310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=81442, reccallcount=0, totaltime=0.111616819, inlinetime=0.111616819)]"
29,<method 'choice' of 'numpy.random.mtrand.RandomState' objects>,13455,0,0.869714497,0.387118032,"[_lsprof.profiler_subentry(code=<code object prod at 0x7fcf22a12310, file ""<__array_function__ internals>"", line 177>, callcount=13455, reccallcount=0, totaltime=0.48259646500000003, inlinetime=0.039255755)]"
44,<method 'flatten' of 'numpy.ndarray' objects>,147613,0,0.38408012,0.38408012,
7,"<code object unique at 0x14b3eb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 138>",103499,0,3.5402469780000003,0.359447742,"[_lsprof.profiler_subentry(code='<built-in method numpy.asanyarray>', callcount=103499, reccallcount=0, totaltime=0.041005513, inlinetime=0.041005513), _lsprof.profiler_subentry(code=<code object _unique1d at 0x14b4bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 323>, callcount=103499, reccallcount=0, totaltime=2.987268421, inlinetime=1.8336846900000001), _lsprof.profiler_subentry(code=<code object _unpack_tuple at 0x7fcf2294b330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 125>, callcount=103499, reccallcount=0, totaltime=0.152525302, inlinetime=0.11121175400000001)]"
26,"<code object Convert_str_coord at 0x7fcf221ce310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>",162824,0,0.307437781,0.307437781,
62,"<code object remove_pawn at 0x7fcf248db330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 25>",81382,0,0.487479266,0.29165830400000003,"[_lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7fcf221ce310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=81382, reccallcount=0, totaltime=0.19582096200000002, inlinetime=0.19582096200000002)]"
63,"<code object Convert_coord_to_string at 0x7fcf248db660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>",81442,0,0.274260312,0.274260312,
64,"<code object retournement at 0x7fcf248ea2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 13>",261529,0,0.35999818100000003,0.26620662900000003,"[_lsprof.profiler_subentry(code=<code object Retournement_valeur at 0x7fcf22206b40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 1>, callcount=261529, reccallcount=0, totaltime=0.093791552, inlinetime=0.093791552)]"
31,"<code object Count_score at 0x7fcf2289bde0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 67>",81442,0,12.340604456000001,0.23625236400000002,"[_lsprof.profiler_subentry(code=<code object Get_board_mask at 0x7fcf24928ff0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 38>, callcount=81442, reccallcount=0, totaltime=11.206181262000001, inlinetime=2.315731682), _lsprof.profiler_subentry(code=""<method 'sum' of 'numpy.ndarray' objects>"", callcount=81442, reccallcount=0, totaltime=0.8981708300000001, inlinetime=0.133101552)]"
34,"<code object unique at 0x7fcf229a6120, file ""<__array_function__ internals>"", line 177>",103499,0,4.050625868,0.233842561,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=103499, reccallcount=0, totaltime=3.7778960010000002, inlinetime=0.23764902300000001), _lsprof.profiler_subentry(code=<code object _unique_dispatcher at 0x7fcf22937030, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 133>, callcount=103499, reccallcount=0, totaltime=0.038887306, inlinetime=0.038887306)]"
49,<built-in method numpy.array>,26910,0,0.22713445100000001,0.22713445100000001,
59,"<code object where at 0x7fcf244ef670, file ""<__array_function__ internals>"", line 177>",81502,0,0.6464700170000001,0.177756081,"[_lsprof.profiler_subentry(code=<code object where at 0x7fcf2370da30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 345>, callcount=81502, reccallcount=0, totaltime=0.040503023, inlinetime=0.040503023), _lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=81502, reccallcount=0, totaltime=0.428210913, inlinetime=0.428210913)]"
52,<built-in method numpy.empty>,103499,0,0.14138894600000002,0.14138894600000002,
51,<built-in method numpy.zeros>,103499,0,0.1402185,0.1402185,
48,<method 'sum' of 'numpy.ndarray' objects>,81442,0,0.8981708300000001,0.133101552,"[_lsprof.profiler_subentry(code=<code object _sum at 0x7fcf22b47f00, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 47>, callcount=81442, reccallcount=0, totaltime=0.765069278, inlinetime=0.07786570200000001)]"
24,"<code object Undo_move at 0x7fcf05fabcf0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 20>",81382,0,0.160537474,0.132812105,"[_lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=81382, reccallcount=0, totaltime=0.027725369000000003, inlinetime=0.027725369000000003)]"
25,"<code object Spatial_score at 0x7fcf060b0030, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 42>",22057,0,3.68745204,0.13221823300000002,"[_lsprof.profiler_subentry(code=<code object Get_board_mask at 0x7fcf24928ff0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 38>, callcount=22057, reccallcount=0, totaltime=3.2977390200000003, inlinetime=0.613973147), _lsprof.profiler_subentry(code=""<method 'flatten' of 'numpy.ndarray' objects>"", callcount=44114, reccallcount=0, totaltime=0.086586309, inlinetime=0.086586309), _lsprof.profiler_subentry(code=<code object dot at 0x7fcf22ba8220, file ""<__array_function__ internals>"", line 177>, callcount=22057, reccallcount=0, totaltime=0.170908478, inlinetime=0.048054868)]"
57,"<code object _wrapreduction at 0x7fcf237aef50, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 69>",13455,0,0.35431653100000005,0.120457637,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=13455, reccallcount=0, totaltime=0.147258419, inlinetime=0.147258419), _lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=13455, reccallcount=0, totaltime=0.048350523000000006, inlinetime=0.048350523000000006), _lsprof.profiler_subentry(code=""<method 'items' of 'dict' objects>"", callcount=13455, reccallcount=0, totaltime=0.0068398800000000004, inlinetime=0.0068398800000000004), _lsprof.profiler_subentry(code=<code object <dictcomp> at 0x7fcf22b47870, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 70>, callcount=13455, reccallcount=0, totaltime=0.031410072000000004, inlinetime=0.031410072000000004)]"
33,"<code object _unpack_tuple at 0x7fcf2294b330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 125>",103499,0,0.152525302,0.11121175400000001,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=103499, reccallcount=0, totaltime=0.041313548000000005, inlinetime=0.041313548000000005)]"
39,"<code object _sum at 0x7fcf22b47f00, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 47>",81442,0,0.765069278,0.07786570200000001,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=81442, reccallcount=0, totaltime=0.687203576, inlinetime=0.687203576)]"
50,<built-in method numpy.asanyarray>,206998,0,0.065047688,0.065047688,
42,"<code object prod at 0x7fcf22bf0530, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2955>",13455,0,0.409409931,0.0550934,"[_lsprof.profiler_subentry(code=<code object _wrapreduction at 0x7fcf237aef50, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 69>, callcount=13455, reccallcount=0, totaltime=0.35431653100000005, inlinetime=0.120457637)]"
0,<built-in method builtins.getattr>,13455,0,0.048350523000000006,0.048350523000000006,
40,"<code object dot at 0x7fcf22ba8220, file ""<__array_function__ internals>"", line 177>",22057,0,0.170908478,0.048054868,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=22057, reccallcount=0, totaltime=0.112464514, inlinetime=0.112464514), _lsprof.profiler_subentry(code=<code object dot at 0x7fcf2370db00, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 740>, callcount=22057, reccallcount=0, totaltime=0.010389096, inlinetime=0.010389096)]"
55,"<code object where at 0x7fcf2370da30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 345>",81502,0,0.040503023,0.040503023,
35,"<code object prod at 0x7fcf22a12310, file ""<__array_function__ internals>"", line 177>",13455,0,0.48259646500000003,0.039255755,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=13455, reccallcount=0, totaltime=0.43574738900000004, inlinetime=0.026337458), _lsprof.profiler_subentry(code=<code object _prod_dispatcher at 0x7fcf22bc2180, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2950>, callcount=13455, reccallcount=0, totaltime=0.007593321, inlinetime=0.007593321)]"
32,"<code object _unique_dispatcher at 0x7fcf22937030, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/lib/arraysetops.py"", line 133>",103499,0,0.038887306,0.038887306,
17,<built-in method pygame.base.quit>,1,0,0.037036052,0.037036052,
36,"<code object <dictcomp> at 0x7fcf22b47870, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 70>",13455,0,0.031410072000000004,0.031410072000000004,
15,<built-in method pygame.draw.circle>,4140,0,0.027836278000000002,0.027836278000000002,
5,<method 'pop' of 'list' objects>,81382,0,0.027725369000000003,0.027725369000000003,
9,"<code object draw_pawns at 0x16a3680, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/GUI_pygame.py"", line 34>",60,0,2.457733444,0.022969626,"[_lsprof.profiler_subentry(code='<built-in method pygame.draw.circle>', callcount=4140, reccallcount=0, totaltime=0.027836278000000002, inlinetime=0.027836278000000002), _lsprof.profiler_subentry(code='<built-in method pygame.display.flip>', callcount=2070, reccallcount=0, totaltime=2.4069275400000003, inlinetime=2.4069275400000003)]"
46,<method 'min' of 'numpy.ndarray' objects>,11531,0,0.131996084,0.019086501000000002,"[_lsprof.profiler_subentry(code=<code object _amin at 0x7fcf22b47d20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 43>, callcount=11531, reccallcount=0, totaltime=0.11290958300000001, inlinetime=0.012243062)]"
19,"<code object Score at 0x7fcf05d676a0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 26>",45930,0,0.017174414000000002,0.017174414000000002,
38,"<code object _amin at 0x7fcf22b47d20, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 43>",11531,0,0.11290958300000001,0.012243062,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=11531, reccallcount=0, totaltime=0.10066652100000001, inlinetime=0.10066652100000001)]"
14,<built-in method pygame.event.get>,60,0,0.010400002,0.010400002,
56,"<code object dot at 0x7fcf2370db00, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/multiarray.py"", line 740>",22057,0,0.010389096,0.010389096,
41,"<code object _prod_dispatcher at 0x7fcf22bc2180, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2950>",13455,0,0.007593321,0.007593321,
2,<method 'items' of 'dict' objects>,13455,0,0.0068398800000000004,0.0068398800000000004,
45,<method 'max' of 'numpy.ndarray' objects>,1924,0,0.021299855000000003,0.004103975,"[_lsprof.profiler_subentry(code=<code object _amax at 0x7fcf22b47c30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 39>, callcount=1924, reccallcount=0, totaltime=0.01719588, inlinetime=0.0024259330000000003)]"
37,"<code object _amax at 0x7fcf22b47c30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/_methods.py"", line 39>",1924,0,0.01719588,0.0024259330000000003,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=1924, reccallcount=0, totaltime=0.014769947, inlinetime=0.014769947)]"
